created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Sep 16 15:11:12 +0000 2023;1703063994280689930;"@cnbcindonesia Semua calon termasuk caleg .rakyat yg mendukung dan memilih apa untung nya ya ????........ kalau caleg dan capres dan cawapres serta pemimpin daerah udah jelas beruntung semua fasilitas negara di dapatnya luar biasa banyak nya di anggarkan di sediakan .yan rakyat memilih ????...";0;0;0;0;in;1471842429049339905;1703062763134943386;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1703063994280689930
Sat Sep 16 15:10:14 +0000 2023;1703063752625496248;"@JulioCs42145358 @LaPagina @nayibbukele Solo es papeleo todo ahora, salió de capres y lo que entra a la asamblea ni lo leen, solo puyan botón, luego es ley, no nos hagamos los tarados cuestiones técnicas.";0;0;0;0;es;1494409846577373190;1702874010965467621;Herbert15155725;https://twitter.com/Herbert15155725/status/1703063752625496248
Sat Sep 16 15:09:19 +0000 2023;1703063519988695091;"@FaGtng @DwiSant89178708 Sama spt capres lu";0;0;0;1;in;1108149971625218049;1702883158159659090;Velarome_;https://twitter.com/Velarome_/status/1703063519988695091
Sat Sep 16 15:09:17 +0000 2023;1703063513701507461;"@tvOneNews Pejabat gk berguna , bukan nya di akhir jabatan kerja yang bener , malah sibuk cawe cawe capres";0;1;0;14;in;1629148685434236929;1703034370653896807;AbdulMuntahar6;https://twitter.com/AbdulMuntahar6/status/1703063513701507461
Sat Sep 16 15:09:15 +0000 2023;1703063506462089683;"@M45Broo Capres kalian bisa gini gak 🤣 https://t.co/10ObcOMKwe";0;0;0;0;in;1209746084085428225;1702853523002818635;RomanAsmaradana;https://twitter.com/RomanAsmaradana/status/1703063506462089683
Sat Sep 16 15:08:13 +0000 2023;1703063244930429267;"Untung nya sama rakyat mendukung dan memilih caleg dan capres apa ya ????...... yg terpilih sudah pasti beruntung dapat fasilitas negara yg banyak sampai ada dana pensiunan bahkan ada di berikan area perumahan dan rumah di biayai negara .";0;0;0;0;in;1471842429049339905;1703063244930429267;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1703063244930429267
Sat Sep 16 15:08:04 +0000 2023;1703063206200246716;"@kompascom Semkin semangat dukung kalau capres dan cawapresnya Ganjar-RK";0;0;0;0;in;2596335776;1700050226512630030;ahabaiaba;https://twitter.com/ahabaiaba/status/1703063206200246716
Sat Sep 16 15:07:49 +0000 2023;1703063144229405130;"@msobri99 Kok bisa pas bgt,,dri capres cawapres, skrng pengikutnya, sirkel penghianat";0;0;0;0;in;1684973291952570368;1702977422361297101;PolyArra;https://twitter.com/PolyArra/status/1703063144229405130
Sat Sep 16 15:07:46 +0000 2023;1703063130031702112;"@abuyahany @aniesbaswedan semua agama boleh dukung capres manapun dengan caranya masing masing";0;0;0;0;in;1044468160961757185;1703012202708689286;Thtr34619012;https://twitter.com/Thtr34619012/status/1703063130031702112
Sat Sep 16 15:07:15 +0000 2023;1703063000545169740;"Harusnya biarkan saja RK jadi cawapres Ganjar, jadi Golkar ada kaki di semua capres, seperti biasanya. Hahaha.";0;0;0;1;in;14072986;1703063000545169740;revolutia;https://twitter.com/revolutia/status/1703063000545169740
Sat Sep 16 15:07:11 +0000 2023;1703062983755383186;"@detikcom Ganjar-RK sangat cocok untuk jadi pasangan capres dan cawapres nih 👍";0;0;0;0;in;1700011606976221184;1701499150532309024;mentari12senja;https://twitter.com/mentari12senja/status/1703062983755383186
Sat Sep 16 15:07:10 +0000 2023;1703062978512453647;"@tvOneNews 2019 perasaan ada capres yg janjinya mau dibikinin sertifikat buat warga sana deh di kampanhenya. @jokowi tolong pak di ingetin sma capres yg dulu janjinya manis bgt";0;0;0;0;in;1072197835313967105;1702987332809552307;OwiRasyid;https://twitter.com/OwiRasyid/status/1703062978512453647
Sat Sep 16 15:07:01 +0000 2023;1703062941678133552;"@kucingbumbum @Judakusumah1 @faridgaban jokowi kan temannya capres sana mosok gak fair🤣🤣🤣";0;0;0;0;in;1102080977457696769;1702963298369695839;g4kta;https://twitter.com/g4kta/status/1703062941678133552
Sat Sep 16 15:07:01 +0000 2023;1703062940348485673;"@Fahrihamzah @anismatta @prabowo Dulu masih sehat ini oposisi idola gw,, ada kebringasan pemerintah, dia terdepan bagai singa  Tpi Sekarang dia pentingkan partai dan capres demi kekuasaan,, bungkam soal berbagai kedzoliman di rempang";0;0;0;0;in;1528163717761802240;1702838260962345334;Gugn_gn;https://twitter.com/Gugn_gn/status/1703062940348485673
Sat Sep 16 15:06:23 +0000 2023;1703062781468246200;"Terlalulah kalo sampe Demokrat balik lagi ke situ, kayak pasti menang aja capres Yaman https://t.co/jqQmq5nBV2 https://t.co/2s5bRCK6zr";0;0;0;0;in;881441868139057152;1703062781468246200;0852_3195;https://twitter.com/0852_3195/status/1703062781468246200
Sat Sep 16 15:06:18 +0000 2023;1703062763134943386;"Jelang Pilpres 2024, Janji 3 Capres Dianggap Tong Kosong https://t.co/vUqS6vvhBW";0;2;0;2;in;847372542830444544;1703062763134943386;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1703062763134943386
Sat Sep 16 15:05:56 +0000 2023;1703062668754698432;"@kompascom dukung banget Ganjar-RK sampe jadi pasangan capres-cawapres 2024 🔥";0;0;0;0;in;2758664283;1700050226512630030;cakagenta_;https://twitter.com/cakagenta_/status/1703062668754698432
Sat Sep 16 15:05:55 +0000 2023;1703062664472379903;"@muchlis_ar harusnya narasinya apa mas? kan emng lagi pilpres. semua capres kan begitu.. emng ada ya? capres yg ketemu orang ga bahas kekuasaan.. aneh.";0;0;0;0;in;126406029;1703005953753493928;alghifaruni;https://twitter.com/alghifaruni/status/1703062664472379903
Sat Sep 16 15:05:28 +0000 2023;1703062550647366076;"@musniumar Capres Capwapres pembohong penghianat mau trending 2044 memimpin NKRI.Mau merubah perbaikan RI, janji manis mau menggratiskan BBM,Rumah sakit gratis sekolah gratis,wanita hamil melahirksn gratis di bantu Rp,6,5 juta. Rekam jejak jadi pemimpin  5 th janji manis omong kosong.";0;0;0;0;in;1533798560528887808;1702715808160575492;AndreGa78981078;https://twitter.com/AndreGa78981078/status/1703062550647366076
Sat Sep 16 15:03:49 +0000 2023;1703062136510128354;"Gada ya yang bisa dibanggain dari koalisi capres dukungan elu sampai saban hari kerjaann elu kepoin nyinyirin bahkan fitnah koalisi Anies-Muhaimin?  Atau jangan2 elu pengen banget juga masuk disalah satu partai koalisi tapi elu ditolak gegara SS asusila yg tercyduk di HP elu?!? https://t.co/8NqH5HJTPZ";0;0;0;0;in;949519826363416577;1703062136510128354;SBahriTweet;https://twitter.com/SBahriTweet/status/1703062136510128354
Sat Sep 16 15:01:45 +0000 2023;1703061615107838136;"@Ariefkasam2 @RizkaPerta Tidak lebih mengerikan dari capres penyuka bokep.";0;0;0;0;in;1194978102029340673;1702942727741301193;Sigmahalim;https://twitter.com/Sigmahalim/status/1703061615107838136
Sat Sep 16 14:56:13 +0000 2023;1703060225077760424;"@EllyKoro Capres yg tepat sasaran...langsung Nusuk daerah pertahanan.";0;0;0;0;in;1281787294605664256;1703038695799185885;curutonline;https://twitter.com/curutonline/status/1703060225077760424
Sat Sep 16 14:56:06 +0000 2023;1703060194501206368;"@PUTRY_NUSANTARA Capres antek 0rba";0;1;0;3;pt;1534004345938714624;1703014351391866947;AL_Wiran6;https://twitter.com/AL_Wiran6/status/1703060194501206368
Sat Sep 16 14:55:48 +0000 2023;1703060118282346671;"@markeusie dah siap jadi capres";0;0;0;0;in;1614581974395662339;1702968801472684494;holicwood;https://twitter.com/holicwood/status/1703060118282346671
Sat Sep 16 14:55:33 +0000 2023;1703060056609325218;"@elonmusk Siapa capres favoritmu";0;0;0;0;in;2871220063;1702825190105727154;rahmatsss833;https://twitter.com/rahmatsss833/status/1703060056609325218
Sat Sep 16 14:53:33 +0000 2023;1703059554685301056;"@ekokuntadhi1 Woi sampah, setiap pemilu selalu aja isu yg lu bilang bgtu.  Nih nyed gw beberin busuknya jagoan lu, negara udh keluar uang banyak utk renov stadion, cuman gara2 wangsit dr tulang belulang, capres lu manut2 jilatin pantat si betina, ketua tim pemenangan jg terduga kasus suap.";0;0;0;0;in;1653251415035482112;1702948488139735099;IceParBlue;https://twitter.com/IceParBlue/status/1703059554685301056
Sat Sep 16 14:52:55 +0000 2023;1703059392214728887;"Susun Rancangan Program Kerja Capres, Anies Baswedan Petakan Kebijakan Jokowi Jadi 4 Kategori  #AniesBaswedan  #programkerja #Jokowi  #Capres2024    https://t.co/DwtQom5via lewat @tribunnews";0;0;0;0;in;103551225;1703059392214728887;tribunkaltim;https://twitter.com/tribunkaltim/status/1703059392214728887
Sat Sep 16 14:52:45 +0000 2023;1703059352893227279;"@canbachi duduy dan dudul jadi capres aja biar bisa lawan sama eyi dan gawuri";0;0;0;0;in;1666045245845561344;1703030145622392881;ewvanescent;https://twitter.com/ewvanescent/status/1703059352893227279
Sat Sep 16 14:51:58 +0000 2023;1703059155655995602;"Sebenarnya guyonan Menag itu logis. Org yg penalarannya baik, tentu tdk akan pilih Capres-Cawapres yg khianat thd rekan koalisi Parpolnya. Capresnya khianat thd Demokrat, Cawapresnya khianat thd Gerindra. Dikhawatirkan jika terpilih akan khianati Rakyat. Jadi jangan dipilih.";0;0;0;0;in;1368944402794614791;1703059155655995602;HestiBambang;https://twitter.com/HestiBambang/status/1703059155655995602
Sat Sep 16 14:51:15 +0000 2023;1703058973325410453;"@KakekHalal Gw gk pilih capres penyuka film bokep 🙏 https://t.co/VU5e9YyWtZ";0;1;2;17;in;1577075253897220096;1702976226187751779;AntuLannun;https://twitter.com/AntuLannun/status/1703058973325410453
Sat Sep 16 14:50:55 +0000 2023;1703058892341858582;"Pernah janjikan dirinya tidak akan ikut copras-capres pada 2014...";0;0;0;0;in;57901434;1703058892341858582;bne_w;https://twitter.com/bne_w/status/1703058892341858582
Sat Sep 16 14:50:55 +0000 2023;1703058888801870191;"@musniumar Capres kakehan bacod #aniesbaswedankangkibul";0;0;0;0;in;146501686;1702938267614912860;indra_wicaksono;https://twitter.com/indra_wicaksono/status/1703058888801870191
Sat Sep 16 14:50:46 +0000 2023;1703058851749380484;"@Miduk17 Bang itu kepala daerahnya tidak mampu ngurus masalah intoleransi. Trus pak presiden dan menteri2 terkait sedang sibuk diam atau persiapkan diri buat pemilu 2024. Trus pak @ganjarpranowo ga ada perhatian dengan masalah ini ya? Capres laen? Pasti menunggu GP.";0;0;0;0;in;829742209377275905;1702969843228848323;widj_wuming;https://twitter.com/widj_wuming/status/1703058851749380484
Sat Sep 16 14:50:41 +0000 2023;1703058833600569478;"@republikaonline Cawe2 lho Semakin lemah lho Gak ada yg dengar lho Jadilah presiden yg punya jejak baik Kok ribut copras capres Maluuu didengar rakyat";0;0;0;0;in;1563082822008840193;1703057867186843812;123ardhan;https://twitter.com/123ardhan/status/1703058833600569478
Sat Sep 16 14:50:32 +0000 2023;1703058794178347333;"@PartaiSocmed Yaelah pada percaya bat si imin beneran di jadiin cawapres... lupa apah Tiap periode doi cuman jadi badut self claim Capres di baliho baliho... 🤣🤣🤣";0;0;0;0;in;165675591;1702899700406587476;firdausvikri;https://twitter.com/firdausvikri/status/1703058794178347333
Sat Sep 16 14:50:30 +0000 2023;1703058786225922073;"@musniumar Pak.. semua capres kalo bikin acara pasti penuh pendukung nya .. jgn GR dulu ..";0;0;0;0;in;1610916425107144705;1702934296879890481;AntoAlif6;https://twitter.com/AntoAlif6/status/1703058786225922073
Sat Sep 16 14:49:56 +0000 2023;1703058643459969060;"Presiden Jokowi membolehkan sukarelawannya memanaskan mesin, tetapi Presiden juga meminta agar tidak menjalankannya dulu. Sukarelawan diminta menunggu sampai koalisi parpol menentukan capres-cawapres yang diusung. #Polhuk #AdadiKompas   https://t.co/Yyh8uSuJVP";0;0;0;0;in;771030588;1703058643459969060;KompasData;https://twitter.com/KompasData/status/1703058643459969060
Sat Sep 16 14:49:46 +0000 2023;1703058600778940776;"@GoblegAsal @msobri99 Bokab bokeb trus yg dibahas loe  Bahas tuh kerja nyata capres gitu knapa loe ach9";0;0;0;0;in;1473934274768216068;1702935925217738850;SomarwaneSefnat;https://twitter.com/SomarwaneSefnat/status/1703058600778940776
Sat Sep 16 14:48:59 +0000 2023;1703058405047562313;"@ekowboy2 PKB &amp  PKS bersatu itu bukan hal yg baru, contohnya dulu waktu 2009-2014 mereka bersatu saat mengusung SBY sebagai capres dan HNW cawapesnya yg kena prank di detik² terakhir. https://t.co/e5UyiWZk3u";0;0;0;0;in;155645385;1702676425458020562;AndeeYohandi;https://twitter.com/AndeeYohandi/status/1703058405047562313
Sat Sep 16 14:47:32 +0000 2023;1703058038389883153;"@yunartowijaya Skck nya ada dua capres dan cawapres";0;0;0;0;in;1599014307143962624;1702737358133797085;tarsongudi;https://twitter.com/tarsongudi/status/1703058038389883153
Sat Sep 16 14:46:47 +0000 2023;1703057849323340091;"Ada 3 Kubu Capres.........👇😂 https://t.co/cQF0EXJy0R";0;0;0;0;in;1472147956757270528;1703057849323340091;AH27802154;https://twitter.com/AH27802154/status/1703057849323340091
Sat Sep 16 14:44:29 +0000 2023;1703057270853275737;"@GunRomli @ganjarpranowo MMD, Lugas tegas, indonesia perlu capres spt beliau, selalu menjelaskan akar masalah, shg jelas, dalam bidang hukum akan maju";0;0;0;0;in;198035099;1702852552080212463;ibeng_kuswarto;https://twitter.com/ibeng_kuswarto/status/1703057270853275737
Sat Sep 16 14:44:27 +0000 2023;1703057262640574836;"Presiden Jokowi membolehkan sukarelawannya memanaskan mesin, tetapi Presiden juga meminta agar tidak menjalankannya dulu. Sukarelawan diminta menunggu sampai koalisi parpol menentukan capres-cawapres yang diusung. #Polhuk #AdadiKompas   https://t.co/ghXGXQk8Ni";0;0;0;2;in;255866913;1703057262640574836;hariankompas;https://twitter.com/hariankompas/status/1703057262640574836
Sat Sep 16 14:44:16 +0000 2023;1703057215228408307;"Capres lain pada kemana . Pasih percayakah pada capres yg ngga pro rakyat";0;0;0;1;in;3810488593;1703057215228408307;engkoskoswara65;https://twitter.com/engkoskoswara65/status/1703057215228408307
Sat Sep 16 14:43:17 +0000 2023;1703056970448876015;"@KhoirilAnwar_ Yang pasti bersalah itu kalau ada Capres yg terlibat penculikan pada masa lalunya,jadi masuk akal apbl tdk bnyk yg memilih sbg bentuk hukuman sosial politik.  #PilihGanjarAjja";0;0;0;0;in;278039207;1702927096920809851;Megatop99;https://twitter.com/Megatop99/status/1703056970448876015
Sat Sep 16 14:42:34 +0000 2023;1703056788990627859;"Ganjar Pranowo adalah Capres yang terbaik dari pilihan yang ada, mari rapatkan barisan sampai menang #GanjarCapres #GanjarMenangTotal #GanjarPresiden2024 #ganjarpranowo #ganjar #sahabatganjar #relawanganjar #jawatengah #jateng https://t.co/5F4xbnjlQE";0;0;0;2;in;738141153619378177;1703056788990627859;lavizkaleini;https://twitter.com/lavizkaleini/status/1703056788990627859
Sat Sep 16 14:42:31 +0000 2023;1703056778215534802;"Ganjar Pranowo adalah Capres yang terbaik dari pilihan yang ada, mari rapatkan barisan sampai menang #GanjarCapres #GanjarMenangTotal #GanjarPresiden2024 #ganjarpranowo #ganjar #sahabatganjar #relawanganjar #jawatengah #jateng https://t.co/tO1YtZCNT1";0;0;0;2;in;738141153619378177;1703056778215534802;lavizkaleini;https://twitter.com/lavizkaleini/status/1703056778215534802
Sat Sep 16 14:42:29 +0000 2023;1703056767465447513;"Ganjar Pranowo adalah Capres yang terbaik dari pilihan yang ada, mari rapatkan barisan sampai menang #GanjarCapres #GanjarMenangTotal #GanjarPresiden2024 #ganjarpranowo #ganjar #sahabatganjar #relawanganjar #jawatengah #jateng https://t.co/Mb0BXs1Q53";0;0;0;2;in;738141153619378177;1703056767465447513;lavizkaleini;https://twitter.com/lavizkaleini/status/1703056767465447513
Sat Sep 16 14:41:53 +0000 2023;1703056617561010560;"Sudah adakah capres komen ttg Rempang Pak @RamliRizal ?";0;0;0;0;in;1697189600387846144;1703056617561010560;PemerhatiUUKes;https://twitter.com/PemerhatiUUKes/status/1703056617561010560
Sat Sep 16 14:41:16 +0000 2023;1703056462719889508;"@ZeboLady Saya NU keluarga besar .   Menolak capres porno";0;0;0;0;in;969590910555009024;1702881759724265472;GarudaVsNaga;https://twitter.com/GarudaVsNaga/status/1703056462719889508
Sat Sep 16 14:39:22 +0000 2023;1703055984460288066;"Dulu bangga nonton bokep, lalu haji, lalu iklan adzan, lalu umroh menemui ulama😀. Apapun akan dilakukan capres mana saja untuk berkuasa. Tapi pendukungnya tetap TOLOL";0;0;0;3;in;1359859639035170823;1703055984460288066;AlKhairan9;https://twitter.com/AlKhairan9/status/1703055984460288066
Sat Sep 16 14:39:18 +0000 2023;1703055968547000381;"@Hasbil_Lbs Urus aja partai mu.. jgn urusin capres partai lain..";0;0;0;0;in;1536483380283711489;1702665792938987753;yogimkn27;https://twitter.com/yogimkn27/status/1703055968547000381
Sat Sep 16 14:39:08 +0000 2023;1703055925643530654;"@BANGSAygSUJUD Halah lu berbuih ngomong begitu karena approval ratting Jokowi diatas 80% dan posisi wowo jadi pembantu jokowi. Jadi capres jompo itu butuh suara pendukung jokowi. Gak ingat 2014 2019 gimana brutalnya kubu lu menyerang Jokowi, Obor Rakyat salah satu buktinya";0;0;0;0;in;979289741114748928;1702878765175779430;Hectorhecko;https://twitter.com/Hectorhecko/status/1703055925643530654
Sat Sep 16 14:37:58 +0000 2023;1703055631354302685;"@ruhutsitompul Besok di metro TV ada tayangan capres yg sedang khotbah sekaligus mengimami shalatnya dan doa diahiri salawat asaghil: saling mengancurkan orang² yg memusuhi Islam (trmsk ente hut)";0;0;0;0;in;1474195106504740880;1702477143224267098;MundziriAchmad;https://twitter.com/MundziriAchmad/status/1703055631354302685
Sat Sep 16 14:37:25 +0000 2023;1703055491797311723;"@PartaiSocmed @jokowi 2019 lalu, ada capres yang dalam kampanyenya janjikan sertifikasi tanah di Kampung Tua pulau Rempang. Tapi kini setelah 4 tahun berlalu, beliaunya sudah lupa dan masalahnya hanya miskomunikasi. https://t.co/BJUaD6ChwW";0;5;8;40;in;1568238196479397889;1703020594907001246;guehandoko;https://twitter.com/guehandoko/status/1703055491797311723
Sat Sep 16 14:36:35 +0000 2023;1703055282169909448;"@emerson_yuntho g30spki identik dgn penghianatan, tp cerita penghianatan kmrn uda keburu diborong salah satu capres";0;0;0;0;in;48956718;1702713378752585969;vularoid;https://twitter.com/vularoid/status/1703055282169909448
Sat Sep 16 14:36:31 +0000 2023;1703055268320563282;"X q no piden q fiscalisen a capres a la asamblea al mismo presidente donde están los millones de préstamos ayudas internacionales q no cuando el dinero 💰 no se roba alcansa para las escuelas 🏫 hospitales 🏥 agricultura 👩‍🌾 Jaaaaaaa Jaaaaaaa coruptos";0;0;0;0;es;1570571624516034560;1703055268320563282;Roberto45325089;https://twitter.com/Roberto45325089/status/1703055268320563282
Sat Sep 16 14:35:55 +0000 2023;1703055115522039814;"Zulhas: Saya Bukan Capres atau Caleg, Masa Sedekah Enggak Boleh? https://t.co/X8x4tnriqa";0;0;0;0;in;1225432911899324419;1703055115522039814;RepelitaO;https://twitter.com/RepelitaO/status/1703055115522039814
